0.610 0.110 0.813
0.630 0.110 0.803
0.650 0.110 0.793
0.670 0.110 0.781
0.690 0.110 0.768
0.710 0.110 0.754
0.730 0.110 0.739
0.750 0.110 0.721
0.770 0.110 0.701
0.790 0.110 0.678
0.810 0.110 0.652
0.830 0.110 0.622
0.850 0.110 0.587
0.870 0.110 0.546
0.890 0.110 0.498
0.910 0.110 0.441
0.930 0.110 0.373
0.950 0.110 0.295
0.970 0.110 0.205
0.990 0.110 0.106
1.000 0.110 0.000
0.000 0.130 1.000
0.010 0.130 0.994
0.030 0.130 0.987
0.050 0.130 0.981
0.070 0.130 0.975
0.090 0.130 0.968
0.110 0.130 0.962
0.130 0.130 0.956
0.150 0.130 0.949
0.170 0.130 0.943
0.190 0.130 0.937
0.210 0.130 0.930
0.230 0.130 0.924
0.250 0.130 0.918
0.270 0.130 0.912
0.290 0.130 0.905
0.310 0.130 0.899
0.330 0.130 0.893
0.350 0.130 0.886
0.370 0.130 0.880
0.390 0.130 0.873
0.410 0.130 0.866
0.430 0.130 0.859
0.450 0.130 0.852
0.470 0.130 0.845
0.490 0.130 0.837
0.510 0.130 0.830
0.530 0.130 0.821
0.550 0.130 0.813
0.570 0.130 0.804
0.590 0.130 0.794
0.610 0.130 0.784
0.630 0.130 0.773
0.650 0.130 0.761
0.670 0.130 0.748
0.690 0.130 0.734
0.710 0.130 0.718
0.730 0.130 0.700
0.750 0.130 0.681
0.770 0.130 0.659
0.790 0.130 0.635
0.810 0.130 0.607
0.830 0.130 0.575
0.850 0.130 0.539
0.870 0.130 0.497
0.890 0.130 0.449
0.910 0.130 0.393
0.930 0.130 0.329
0.950 0.130 0.257
0.970 0.130 0.177
0.990 0.130 0.090
1.000 0.130 0.000
0.000 0.150 1.000
0.010 0.150 0.993
0.030 0.150 0.985
0.050 0.150 0.978
0.070 0.150 0.971
0.090 0.150 0.964
0.110 0.150 0.956
0.130 0.150 0.949
0.150 0.150 0.942
0.170 0.150 0.935
0.190 0.150 0.928
0.210 0.150 0.921
0.230 0.150 0.913
0.250 0.150 0.906
0.270 0.150 0.899
0.290 0.150 0.892
0.310 0.150 0.885
0.330 0.150 0.878
0.350 0.150 0.870
0.370 0.150 0.863
0.390 0.150 0.855
0.410 0.150 0.848
0.430 0.150 0.840
0.450 0.150 0.832
0.470 0.150 0.824
0.490 0.150 0.815
0.510 0.150 0.807
0.530 0.150 0.797
0.550 0.150 0.788
0.570 0.150 0.778
0.590 0.150 0.767
0.610 0.150 0.755
0.630 0.150 0.743
0.650 0.150 0.730
0.670 0.150 0.716
0.690 0.150 0.700
0.710 0.150 0.683
0.730 0.150 0.664
0.750 0.150 0.644
